Bangalicon FREE Manifest
Generated: 2026-08-11T13:02:08.414Z
CDN CSS: http://localhost:5000/cdn/free/bangalicon-free.css
Total icons: 520

bg-format-underlined | regular | free | \ea20 | http://localhost:5000/cdn/free/icons/format-underlined.svg
bg-forward | regular | free | \ea21 | http://localhost:5000/cdn/free/icons/forward.svg
bgl-foursquare | brand | free | \ea22 | http://localhost:5000/cdn/free/icons/foursquare--brand.svg
bgl-github | brand | free | \ea23 | http://localhost:5000/cdn/free/icons/github--brand.svg
bgl-gitlab | brand | free | \ea24 | http://localhost:5000/cdn/free/icons/gitlab--brand.svg
bgl-google | brand | free | \ea25 | http://localhost:5000/cdn/free/icons/google--brand.svg
bgl-google-playstore | brand | free | \ea26 | http://localhost:5000/cdn/free/icons/google-playstore--brand.svg
bg-hand-thumb-down | regular | free | \ea27 | http://localhost:5000/cdn/free/icons/hand-thumb-down.svg
bgs-hand-thumb-down | solid | free | \ea28 | http://localhost:5000/cdn/free/icons/hand-thumb-down--solid.svg
bg-hand-thumb-up | regular | free | \ea29 | http://localhost:5000/cdn/free/icons/hand-thumb-up.svg
bgs-hand-thumb-up | solid | free | \ea2a | http://localhost:5000/cdn/free/icons/hand-thumb-up--solid.svg
bg-home | regular | free | \ea2b | http://localhost:5000/cdn/free/icons/home.svg
bgs-home | solid | free | \ea2c | http://localhost:5000/cdn/free/icons/home--solid.svg
bgl-html5 | brand | free | \ea2d | http://localhost:5000/cdn/free/icons/html5--brand.svg
bg-image | regular | free | \ea2e | http://localhost:5000/cdn/free/icons/image.svg
bgs-image | solid | free | \ea2f | http://localhost:5000/cdn/free/icons/image--solid.svg
bg-inbox | regular | free | \ea30 | http://localhost:5000/cdn/free/icons/inbox.svg
bgs-inbox | solid | free | \ea31 | http://localhost:5000/cdn/free/icons/inbox--solid.svg
bg-info | regular | free | \ea32 | http://localhost:5000/cdn/free/icons/info.svg
bg-info-circle | regular | free | \ea33 | http://localhost:5000/cdn/free/icons/info-circle.svg
bgs-info-circle | solid | free | \ea34 | http://localhost:5000/cdn/free/icons/info-circle--solid.svg
bgl-instagram | brand | free | \ea35 | http://localhost:5000/cdn/free/icons/instagram--brand.svg
bg-inventory | regular | free | \ea36 | http://localhost:5000/cdn/free/icons/inventory.svg
bgs-inventory | solid | free | \ea37 | http://localhost:5000/cdn/free/icons/inventory--solid.svg
bg-inventory-add | regular | free | \ea38 | http://localhost:5000/cdn/free/icons/inventory-add.svg
bgs-inventory-add | solid | free | \ea39 | http://localhost:5000/cdn/free/icons/inventory-add--solid.svg
bg-inventory-check | regular | free | \ea3a | http://localhost:5000/cdn/free/icons/inventory-check.svg
bgs-inventory-check | solid | free | \ea3b | http://localhost:5000/cdn/free/icons/inventory-check--solid.svg
bg-inventory-close | regular | free | \ea3c | http://localhost:5000/cdn/free/icons/inventory-close.svg
bgs-inventory-close | solid | free | \ea3d | http://localhost:5000/cdn/free/icons/inventory-close--solid.svg
bg-inventory-note | regular | free | \ea3e | http://localhost:5000/cdn/free/icons/inventory-note.svg
bgs-inventory-note | solid | free | \ea3f | http://localhost:5000/cdn/free/icons/inventory-note--solid.svg
bg-inventory-remove | regular | free | \ea40 | http://localhost:5000/cdn/free/icons/inventory-remove.svg
bgs-inventory-remove | solid | free | \ea41 | http://localhost:5000/cdn/free/icons/inventory-remove--solid.svg
bgl-javascript | brand | free | \ea42 | http://localhost:5000/cdn/free/icons/javascript--brand.svg
bg-key-backspace | regular | free | \ea43 | http://localhost:5000/cdn/free/icons/key-backspace.svg
bgs-key-backspace | solid | free | \ea44 | http://localhost:5000/cdn/free/icons/key-backspace--solid.svg
bg-key-command | regular | free | \ea45 | http://localhost:5000/cdn/free/icons/key-command.svg
bg-key-space-bar | regular | free | \ea46 | http://localhost:5000/cdn/free/icons/key-space-bar.svg
bg-language | regular | free | \ea47 | http://localhost:5000/cdn/free/icons/language.svg
bgl-laravel | brand | free | \ea48 | http://localhost:5000/cdn/free/icons/laravel--brand.svg
bg-letter-c-upper-circle | regular | free | \ea49 | http://localhost:5000/cdn/free/icons/letter-c-upper-circle.svg
bgs-letter-c-upper-circle | solid | free | \ea4a | http://localhost:5000/cdn/free/icons/letter-c-upper-circle--solid.svg
bg-light-bulb | regular | free | \ea4b | http://localhost:5000/cdn/free/icons/light-bulb.svg
bgs-light-bulb | solid | free | \ea4c | http://localhost:5000/cdn/free/icons/light-bulb--solid.svg
bg-link | regular | free | \ea4d | http://localhost:5000/cdn/free/icons/link.svg
bgl-linkedin | brand | free | \ea4e | http://localhost:5000/cdn/free/icons/linkedin--brand.svg
bg-list | regular | free | \ea4f | http://localhost:5000/cdn/free/icons/list.svg
bg-location | regular | free | \ea50 | http://localhost:5000/cdn/free/icons/location.svg
bgs-location | solid | free | \ea51 | http://localhost:5000/cdn/free/icons/location--solid.svg
bg-location-check | regular | free | \ea52 | http://localhost:5000/cdn/free/icons/location-check.svg
bgs-location-check | solid | free | \ea53 | http://localhost:5000/cdn/free/icons/location-check--solid.svg
bg-location-close | regular | free | \ea54 | http://localhost:5000/cdn/free/icons/location-close.svg
bgs-location-close | solid | free | \ea55 | http://localhost:5000/cdn/free/icons/location-close--solid.svg
bg-location-off | regular | free | \ea56 | http://localhost:5000/cdn/free/icons/location-off.svg
bgs-location-off | solid | free | \ea57 | http://localhost:5000/cdn/free/icons/location-off--solid.svg
bg-lock | regular | free | \ea58 | http://localhost:5000/cdn/free/icons/lock.svg
bgs-lock | solid | free | \ea59 | http://localhost:5000/cdn/free/icons/lock--solid.svg
bg-lock-open | regular | free | \ea5a | http://localhost:5000/cdn/free/icons/lock-open.svg
bgs-lock-open | solid | free | \ea5b | http://localhost:5000/cdn/free/icons/lock-open--solid.svg
bg-mail | regular | free | \ea5c | http://localhost:5000/cdn/free/icons/mail.svg
bgs-mail | solid | free | \ea5d | http://localhost:5000/cdn/free/icons/mail--solid.svg
bg-mail-open | regular | free | \ea5e | http://localhost:5000/cdn/free/icons/mail-open.svg
bgs-mail-open | solid | free | \ea5f | http://localhost:5000/cdn/free/icons/mail-open--solid.svg
bgl-medium | brand | free | \ea60 | http://localhost:5000/cdn/free/icons/medium--brand.svg
bg-memo | regular | free | \ea61 | http://localhost:5000/cdn/free/icons/memo.svg
bgs-memo | solid | free | \ea62 | http://localhost:5000/cdn/free/icons/memo--solid.svg
bg-memo-add | regular | free | \ea63 | http://localhost:5000/cdn/free/icons/memo-add.svg
bgs-memo-add | solid | free | \ea64 | http://localhost:5000/cdn/free/icons/memo-add--solid.svg
bg-memo-check | regular | free | \ea65 | http://localhost:5000/cdn/free/icons/memo-check.svg
bgs-memo-check | solid | free | \ea66 | http://localhost:5000/cdn/free/icons/memo-check--solid.svg
bg-memo-close | regular | free | \ea67 | http://localhost:5000/cdn/free/icons/memo-close.svg
bgs-memo-close | solid | free | \ea68 | http://localhost:5000/cdn/free/icons/memo-close--solid.svg
bg-memo-note | regular | free | \ea69 | http://localhost:5000/cdn/free/icons/memo-note.svg
bgs-memo-note | solid | free | \ea6a | http://localhost:5000/cdn/free/icons/memo-note--solid.svg
bg-memo-remove | regular | free | \ea6b | http://localhost:5000/cdn/free/icons/memo-remove.svg
bgs-memo-remove | solid | free | \ea6c | http://localhost:5000/cdn/free/icons/memo-remove--solid.svg
bg-menu | regular | free | \ea6d | http://localhost:5000/cdn/free/icons/menu.svg
bg-menu-center | regular | free | \ea6e | http://localhost:5000/cdn/free/icons/menu-center.svg
bg-menu-left | regular | free | \ea6f | http://localhost:5000/cdn/free/icons/menu-left.svg
bg-menu-right | regular | free | \ea70 | http://localhost:5000/cdn/free/icons/menu-right.svg
bgl-meta | brand | free | \ea71 | http://localhost:5000/cdn/free/icons/meta--brand.svg
bgl-microsoft | brand | free | \ea72 | http://localhost:5000/cdn/free/icons/microsoft--brand.svg
bg-moon | regular | free | \ea73 | http://localhost:5000/cdn/free/icons/moon.svg
bgs-moon | solid | free | \ea74 | http://localhost:5000/cdn/free/icons/moon--solid.svg
bg-more-horiz | regular | free | \ea75 | http://localhost:5000/cdn/free/icons/more-horiz.svg
bg-more-horiz-circle | regular | free | \ea76 | http://localhost:5000/cdn/free/icons/more-horiz-circle.svg
bgs-more-horiz-circle | solid | free | \ea77 | http://localhost:5000/cdn/free/icons/more-horiz-circle--solid.svg
bg-more-vert | regular | free | \ea78 | http://localhost:5000/cdn/free/icons/more-vert.svg
bg-more-vert-circle | regular | free | \ea79 | http://localhost:5000/cdn/free/icons/more-vert-circle.svg
bgs-more-vert-circle | solid | free | \ea7a | http://localhost:5000/cdn/free/icons/more-vert-circle--solid.svg
bg-my-location | regular | free | \ea7b | http://localhost:5000/cdn/free/icons/my-location.svg
bgs-my-location | solid | free | \ea7c | http://localhost:5000/cdn/free/icons/my-location--solid.svg
bg-my-location-off | regular | free | \ea7d | http://localhost:5000/cdn/free/icons/my-location-off.svg
bg-navigation | regular | free | \ea7e | http://localhost:5000/cdn/free/icons/navigation.svg
bgs-navigation | solid | free | \ea7f | http://localhost:5000/cdn/free/icons/navigation--solid.svg
bg-near-me | regular | free | \ea80 | http://localhost:5000/cdn/free/icons/near-me.svg
bgs-near-me | solid | free | \ea81 | http://localhost:5000/cdn/free/icons/near-me--solid.svg
bg-near-me-off | regular | free | \ea82 | http://localhost:5000/cdn/free/icons/near-me-off.svg
bgs-near-me-off | solid | free | \ea83 | http://localhost:5000/cdn/free/icons/near-me-off--solid.svg
bg-notifications | regular | free | \ea84 | http://localhost:5000/cdn/free/icons/notifications.svg
bgs-notifications | solid | free | \ea85 | http://localhost:5000/cdn/free/icons/notifications--solid.svg
bg-notifications-add | regular | free | \ea86 | http://localhost:5000/cdn/free/icons/notifications-add.svg
bgs-notifications-add | solid | free | \ea87 | http://localhost:5000/cdn/free/icons/notifications-add--solid.svg
bg-notifications-check | regular | free | \ea88 | http://localhost:5000/cdn/free/icons/notifications-check.svg
bgs-notifications-check | solid | free | \ea89 | http://localhost:5000/cdn/free/icons/notifications-check--solid.svg
bg-notifications-close | regular | free | \ea8a | http://localhost:5000/cdn/free/icons/notifications-close.svg
bgs-notifications-close | solid | free | \ea8b | http://localhost:5000/cdn/free/icons/notifications-close--solid.svg
bg-notifications-off | regular | free | \ea8c | http://localhost:5000/cdn/free/icons/notifications-off.svg
bgs-notifications-off | solid | free | \ea8d | http://localhost:5000/cdn/free/icons/notifications-off--solid.svg
bg-notifications-remove | regular | free | \ea8e | http://localhost:5000/cdn/free/icons/notifications-remove.svg
bgs-notifications-remove | solid | free | \ea8f | http://localhost:5000/cdn/free/icons/notifications-remove--solid.svg
bgl-notion | brand | free | \ea90 | http://localhost:5000/cdn/free/icons/notion--brand.svg
bgl-npm | brand | free | \ea91 | http://localhost:5000/cdn/free/icons/npm--brand.svg
bg-open-in-full | regular | free | \ea92 | http://localhost:5000/cdn/free/icons/open-in-full.svg
bg-open-in-new | regular | free | \ea93 | http://localhost:5000/cdn/free/icons/open-in-new.svg
bg-pause | regular | free | \ea94 | http://localhost:5000/cdn/free/icons/pause.svg
bgs-pause | solid | free | \ea95 | http://localhost:5000/cdn/free/icons/pause--solid.svg
bg-pause-circle | regular | free | \ea96 | http://localhost:5000/cdn/free/icons/pause-circle.svg
bgs-pause-circle | solid | free | \ea97 | http://localhost:5000/cdn/free/icons/pause-circle--solid.svg
bgl-paypal | brand | free | \ea98 | http://localhost:5000/cdn/free/icons/paypal--brand.svg
bg-person | regular | free | \ea99 | http://localhost:5000/cdn/free/icons/person.svg
bgs-person | solid | free | \ea9a | http://localhost:5000/cdn/free/icons/person--solid.svg
bg-person-circle | regular | free | \ea9b | http://localhost:5000/cdn/free/icons/person-circle.svg
bgs-person-circle | solid | free | \ea9c | http://localhost:5000/cdn/free/icons/person-circle--solid.svg
bgl-pinterest | brand | free | \ea9d | http://localhost:5000/cdn/free/icons/pinterest--brand.svg
bg-play | regular | free | \ea9e | http://localhost:5000/cdn/free/icons/play.svg
bgs-play | solid | free | \ea9f | http://localhost:5000/cdn/free/icons/play--solid.svg
bg-play-circle | regular | free | \eaa0 | http://localhost:5000/cdn/free/icons/play-circle.svg
bgs-play-circle | solid | free | \eaa1 | http://localhost:5000/cdn/free/icons/play-circle--solid.svg
bgl-playstation | brand | free | \eaa2 | http://localhost:5000/cdn/free/icons/playstation--brand.svg
bgl-python | brand | free | \eaa3 | http://localhost:5000/cdn/free/icons/python--brand.svg
bg-question | regular | free | \eaa4 | http://localhost:5000/cdn/free/icons/question.svg
bg-question-circle | regular | free | \eaa5 | http://localhost:5000/cdn/free/icons/question-circle.svg
bgs-question-circle | solid | free | \eaa6 | http://localhost:5000/cdn/free/icons/question-circle--solid.svg
bgl-react | brand | free | \eaa7 | http://localhost:5000/cdn/free/icons/react--brand.svg
bg-recode | regular | free | \eaa8 | http://localhost:5000/cdn/free/icons/recode.svg
bgs-recode | solid | free | \eaa9 | http://localhost:5000/cdn/free/icons/recode--solid.svg
bg-recode-circle | regular | free | \eaaa | http://localhost:5000/cdn/free/icons/recode-circle.svg
bgs-recode-circle | solid | free | \eaab | http://localhost:5000/cdn/free/icons/recode-circle--solid.svg
bgl-reddit | brand | free | \eaac | http://localhost:5000/cdn/free/icons/reddit--brand.svg
bg-redo | regular | free | \eaad | http://localhost:5000/cdn/free/icons/redo.svg
bg-refresh | regular | free | \eaae | http://localhost:5000/cdn/free/icons/refresh.svg
bg-remove | regular | free | \eaaf | http://localhost:5000/cdn/free/icons/remove.svg
bg-remove-circle | regular | free | \eab0 | http://localhost:5000/cdn/free/icons/remove-circle.svg
bgs-remove-circle | solid | free | \eab1 | http://localhost:5000/cdn/free/icons/remove-circle--solid.svg
bg-reply | regular | free | \eab2 | http://localhost:5000/cdn/free/icons/reply.svg
bg-rss-feed | regular | free | \eab3 | http://localhost:5000/cdn/free/icons/rss-feed.svg
bgl-sass | brand | free | \eab4 | http://localhost:5000/cdn/free/icons/sass--brand.svg
bg-search | regular | free | \eab5 | http://localhost:5000/cdn/free/icons/search.svg
bg-search-add | regular | free | \eab6 | http://localhost:5000/cdn/free/icons/search-add.svg
bg-search-check | regular | free | \eab7 | http://localhost:5000/cdn/free/icons/search-check.svg
bg-search-close | regular | free | \eab8 | http://localhost:5000/cdn/free/icons/search-close.svg
bg-search-remove | regular | free | \eab9 | http://localhost:5000/cdn/free/icons/search-remove.svg
bg-send | regular | free | \eaba | http://localhost:5000/cdn/free/icons/send.svg
bgs-send | solid | free | \eabb | http://localhost:5000/cdn/free/icons/send--solid.svg
bg-setting | regular | free | \eabc | http://localhost:5000/cdn/free/icons/setting.svg
bgs-setting | solid | free | \eabd | http://localhost:5000/cdn/free/icons/setting--solid.svg
bg-share | regular | free | \eabe | http://localhost:5000/cdn/free/icons/share.svg
bgs-share | solid | free | \eabf | http://localhost:5000/cdn/free/icons/share--solid.svg
bg-share-arrow | regular | free | \eac0 | http://localhost:5000/cdn/free/icons/share-arrow.svg
bg-shield | regular | free | \eac1 | http://localhost:5000/cdn/free/icons/shield.svg
bgs-shield | solid | free | \eac2 | http://localhost:5000/cdn/free/icons/shield--solid.svg
bg-shield-add | regular | free | \eac3 | http://localhost:5000/cdn/free/icons/shield-add.svg
bgs-shield-add | solid | free | \eac4 | http://localhost:5000/cdn/free/icons/shield-add--solid.svg
bg-shield-check | regular | free | \eac5 | http://localhost:5000/cdn/free/icons/shield-check.svg
bgs-shield-check | solid | free | \eac6 | http://localhost:5000/cdn/free/icons/shield-check--solid.svg
bg-shield-close | regular | free | \eac7 | http://localhost:5000/cdn/free/icons/shield-close.svg
bgs-shield-close | solid | free | \eac8 | http://localhost:5000/cdn/free/icons/shield-close--solid.svg
bg-shield-note | regular | free | \eac9 | http://localhost:5000/cdn/free/icons/shield-note.svg
bgs-shield-note | solid | free | \eaca | http://localhost:5000/cdn/free/icons/shield-note--solid.svg
bg-shield-off | regular | free | \eacb | http://localhost:5000/cdn/free/icons/shield-off.svg
bgs-shield-off | solid | free | \eacc | http://localhost:5000/cdn/free/icons/shield-off--solid.svg
bg-shield-remove | regular | free | \eacd | http://localhost:5000/cdn/free/icons/shield-remove.svg
bgs-shield-remove | solid | free | \eace | http://localhost:5000/cdn/free/icons/shield-remove--solid.svg
bg-shopping-bag | regular | free | \eacf | http://localhost:5000/cdn/free/icons/shopping-bag.svg
bgs-shopping-bag | solid | free | \ead0 | http://localhost:5000/cdn/free/icons/shopping-bag--solid.svg
bg-shopping-cart | regular | free | \ead1 | http://localhost:5000/cdn/free/icons/shopping-cart.svg
bgs-shopping-cart | solid | free | \ead2 | http://localhost:5000/cdn/free/icons/shopping-cart--solid.svg
bg-skip-next | regular | free | \ead3 | http://localhost:5000/cdn/free/icons/skip-next.svg
bgs-skip-next | solid | free | \ead4 | http://localhost:5000/cdn/free/icons/skip-next--solid.svg
bg-skip-previous | regular | free | \ead5 | http://localhost:5000/cdn/free/icons/skip-previous.svg
bgs-skip-previous | solid | free | \ead6 | http://localhost:5000/cdn/free/icons/skip-previous--solid.svg
bgl-skype | brand | free | \ead7 | http://localhost:5000/cdn/free/icons/skype--brand.svg
bgl-snapchat | brand | free | \ead8 | http://localhost:5000/cdn/free/icons/snapchat--brand.svg
bgl-soundcloud | brand | free | \ead9 | http://localhost:5000/cdn/free/icons/soundcloud--brand.svg
bgl-spotify | brand | free | \eada | http://localhost:5000/cdn/free/icons/spotify--brand.svg
bgl-stackoverflow | brand | free | \eadb | http://localhost:5000/cdn/free/icons/stackoverflow--brand.svg
bg-stamp-check | regular | free | \eadc | http://localhost:5000/cdn/free/icons/stamp-check.svg
bgs-stamp-check | solid | free | \eadd | http://localhost:5000/cdn/free/icons/stamp-check--solid.svg
bg-stamp-close | regular | free | \eade | http://localhost:5000/cdn/free/icons/stamp-close.svg
bgs-stamp-close | solid | free | \eadf | http://localhost:5000/cdn/free/icons/stamp-close--solid.svg
bg-star | regular | free | \eae0 | http://localhost:5000/cdn/free/icons/star.svg
bgs-star | solid | free | \eae1 | http://localhost:5000/cdn/free/icons/star--solid.svg
bg-star-half | regular | free | \eae2 | http://localhost:5000/cdn/free/icons/star-half.svg
bg-stop | regular | free | \eae3 | http://localhost:5000/cdn/free/icons/stop.svg
bgs-stop | solid | free | \eae4 | http://localhost:5000/cdn/free/icons/stop--solid.svg
bg-stop-circle | regular | free | \eae5 | http://localhost:5000/cdn/free/icons/stop-circle.svg
bgs-stop-circle | solid | free | \eae6 | http://localhost:5000/cdn/free/icons/stop-circle--solid.svg
bg-store | regular | free | \eae7 | http://localhost:5000/cdn/free/icons/store.svg
bgs-store | solid | free | \eae8 | http://localhost:5000/cdn/free/icons/store--solid.svg
bg-sun | regular | free | \eae9 | http://localhost:5000/cdn/free/icons/sun.svg
bgs-sun | solid | free | \eaea | http://localhost:5000/cdn/free/icons/sun--solid.svg
bg-swap-horiz | regular | free | \eaeb | http://localhost:5000/cdn/free/icons/swap-horiz.svg
bg-swap-vert | regular | free | \eaec | http://localhost:5000/cdn/free/icons/swap-vert.svg
bg-sync | regular | free | \eaed | http://localhost:5000/cdn/free/icons/sync.svg
bgl-tiktok | brand | free | \eaee | http://localhost:5000/cdn/free/icons/tiktok--brand.svg
bg-timer | regular | free | \eaef | http://localhost:5000/cdn/free/icons/timer.svg
bgs-timer | solid | free | \eaf0 | http://localhost:5000/cdn/free/icons/timer--solid.svg
bg-timer-off | regular | free | \eaf1 | http://localhost:5000/cdn/free/icons/timer-off.svg
bgs-timer-off | solid | free | \eaf2 | http://localhost:5000/cdn/free/icons/timer-off--solid.svg
bg-truck | regular | free | \eaf3 | http://localhost:5000/cdn/free/icons/truck.svg
bgs-truck | solid | free | \eaf4 | http://localhost:5000/cdn/free/icons/truck--solid.svg
bgl-twitch | brand | free | \eaf5 | http://localhost:5000/cdn/free/icons/twitch--brand.svg
bgl-twitter | brand | free | \eaf6 | http://localhost:5000/cdn/free/icons/twitter--brand.svg
bg-undo | regular | free | \eaf7 | http://localhost:5000/cdn/free/icons/undo.svg
bg-unfold-less | regular | free | \eaf8 | http://localhost:5000/cdn/free/icons/unfold-less.svg
bg-unfold-more | regular | free | \eaf9 | http://localhost:5000/cdn/free/icons/unfold-more.svg
bg-update | regular | free | \eafa | http://localhost:5000/cdn/free/icons/update.svg
bg-videocam | regular | free | \eafb | http://localhost:5000/cdn/free/icons/videocam.svg
bgs-videocam | solid | free | \eafc | http://localhost:5000/cdn/free/icons/videocam--solid.svg
bg-view-grid | regular | free | \eafd | http://localhost:5000/cdn/free/icons/view-grid.svg
bgs-view-grid | solid | free | \eafe | http://localhost:5000/cdn/free/icons/view-grid--solid.svg
bg-view-list | regular | free | \eaff | http://localhost:5000/cdn/free/icons/view-list.svg
bg-view-table | regular | free | \eb00 | http://localhost:5000/cdn/free/icons/view-table.svg
bg-visibility | regular | free | \eb01 | http://localhost:5000/cdn/free/icons/visibility.svg
bgs-visibility | solid | free | \eb02 | http://localhost:5000/cdn/free/icons/visibility--solid.svg
bg-visibility-off | regular | free | \eb03 | http://localhost:5000/cdn/free/icons/visibility-off.svg
bgs-visibility-off | solid | free | \eb04 | http://localhost:5000/cdn/free/icons/visibility-off--solid.svg
bg-warning | regular | free | \eb05 | http://localhost:5000/cdn/free/icons/warning.svg
bg-warning-circle | regular | free | \eb06 | http://localhost:5000/cdn/free/icons/warning-circle.svg
bgs-warning-circle | solid | free | \eb07 | http://localhost:5000/cdn/free/icons/warning-circle--solid.svg
bgl-wechat | brand | free | \eb08 | http://localhost:5000/cdn/free/icons/wechat--brand.svg
bgl-whatsapp | brand | free | \eb09 | http://localhost:5000/cdn/free/icons/whatsapp--brand.svg
bg-wifi | regular | free | \eb0a | http://localhost:5000/cdn/free/icons/wifi.svg
bgl-windows | brand | free | \eb0b | http://localhost:5000/cdn/free/icons/windows--brand.svg
bgl-wordpress | brand | free | \eb0c | http://localhost:5000/cdn/free/icons/wordpress--brand.svg
bgl-xbox | brand | free | \eb0d | http://localhost:5000/cdn/free/icons/xbox--brand.svg
bgl-youtube | brand | free | \eb0e | http://localhost:5000/cdn/free/icons/youtube--brand.svg
